video_id,question_about_action,noun,answer,time
P04_23,What did he do with the slow cooker,cooker:slow,pick-up,00:00:02.87-00:00:08.72
P04_23,What did he do with the spatula,spatula,pick-up,00:02:09.68-00:02:10.32
P04_23,What did he do with the spice,spice,"measure,put,put,put-away,stir,pour,grind,grind,grind,grind,grind,grind,grind,grind,grind,grind","00:00:44.01-00:00:45.52,00:00:45.17-00:00:47.16,00:00:56.43-00:01:00.18,00:01:17.44-00:01:26.08,00:03:55.92-00:03:59.00,00:05:23.64-00:05:40.56,00:10:48.03-00:11:19.96,00:11:12.99-00:11:52.32,00:11:46.77-00:12:12.70,00:12:05.08-00:12:23.95,00:12:31.75-00:12:45.26,00:12:38.10-00:14:49.58,00:14:40.79-00:14:49.48,00:14:56.02-00:15:16.68,00:15:45.04-00:15:51.09,00:16:18.10-00:16:37.52"
P04_23,What did he do with the spoon,spoon,"wash,dry","00:10:20.53-00:10:22.78,00:10:25.55-00:10:27.01"
P04_23,What did he do with the thyme,thyme,open,00:15:27.18-00:15:27.93
P05_01,What did he do with the banana,banana,"take,place","00:00:57.94-00:00:59.44,00:01:01.04-00:01:02.04"
P05_01,What did he do with the bread,bread,"take,place,take","00:01:10.45-00:01:12.14,00:01:18.35-00:01:19.35,00:05:05.93-00:05:07.79"
P05_01,What did he do with the container,container,"remove,place","00:01:05.39-00:01:06.64,00:01:06.99-00:01:07.85"
P05_01,What did he do with the cup,cup,"take,stir","00:00:30.07-00:00:30.73,00:03:51.38-00:03:57.67"
P05_01,What did he do with the cupboard,cupboard,"open,close","00:00:45.15-00:00:45.90,00:00:51.35-00:00:52.35"
P05_01,What did he do with the glass,glass,place,00:01:59.16-00:02:01.44
P05_01,What did he do with the jar,jar,"take,place","00:01:50.09-00:01:51.31,00:01:56.46-00:01:57.86"
P05_01,What did he do with the kettle,kettle,"take,fill,turn-on,take,place","00:00:01.93-00:00:03.69,00:00:16.82-00:00:22.61,00:01:22.10-00:01:22.93,00:03:42.08-00:03:43.56,00:03:49.53-00:03:51.28"
P05_01,What did he do with the milk,milk,pour,00:05:46.51-00:05:51.65
P05_01,What did he do with the milk container,container:milk,"take,place,take,place,take,close,place","00:01:12.60-00:01:14.17,00:01:14.73-00:01:16.20,00:05:13.17-00:05:17.01,00:05:18.30-00:05:19.67,00:05:45.45-00:05:46.47,00:05:52.13-00:05:53.19,00:05:55.49-00:05:57.08"
P05_01,What did he do with the mug,mug,shake,00:05:22.01-00:05:31.53
P05_01,What did he do with the packaging,packaging,throw,00:01:32.01-00:01:33.04
P05_01,What did he do with the packing bread,bread:packing,take-out,00:01:17.17-00:01:18.70
P05_01,What did he do with the refrigerator,refrigerator,"open,open,close","00:00:56.35-00:00:57.85,00:05:53.75-00:05:55.25,00:05:57.23-00:05:58.38"
P05_01,What did he do with the spoon,spoon,take,00:00:31.80-00:00:33.32
P05_01,What did he do with the sugar,sugar,pour,00:00:38.87-00:00:41.02
P05_01,What did he do with the sugar container,container:sugar,"take,close,place","00:00:33.61-00:00:34.93,00:00:41.45-00:00:43.70,00:00:43.80-00:00:45.22"
P05_01,What did he do with the switch,switch,"press,press","00:00:27.26-00:00:28.21,00:03:39.86-00:03:41.65"
P05_01,What did he do with the tap,tap,turn-off,00:00:21.65-00:00:22.77
P05_01,What did he do with the tea,tea,stir,00:05:59.64-00:06:02.90
P05_01,What did he do with the tea bag,bag:tea,"take,put,take,throw","00:00:46.00-00:00:46.92,00:03:57.89-00:04:01.07,00:05:33.93-00:05:36.53,00:05:38.44-00:05:41.90"
P05_01,What did he do with the water,water,"empty,pour,pour","00:00:04.88-00:00:13.48,00:01:51.93-00:01:55.90,00:03:43.43-00:03:49.49"
P05_02,What did he do with the chip,chip,"remove,move","00:00:08.72-00:00:10.15,00:01:30.31-00:01:32.16"
P05_02,What did he do with the container,container,"take,pour","00:02:39.16-00:02:40.57,00:04:40.57-00:04:51.25"
P05_02,What did he do with the cupboard,cupboard,"open,open,close,take,close,open,close,open,open,close","00:00:04.20-00:00:05.83,00:00:07.69-00:00:08.62,00:00:10.48-00:00:11.68,00:00:14.25-00:00:16.23,00:00:15.97-00:00:16.66,00:01:56.59-00:01:57.76,00:02:04.17-00:02:05.73,00:02:37.39-00:02:38.77,00:05:01.87-00:05:02.56,00:05:20.14-00:05:20.84"
P05_02,What did he do with the glass,glass,"take,put-down","00:04:14.87-00:04:15.64,00:04:24.06-00:04:25.85"
P05_02,What did he do with the hand,hand,"rinse,dry,rinse,dry,rinse,dry","00:01:46.18-00:01:48.68,00:01:50.78-00:01:53.91,00:04:55.38-00:04:58.39,00:04:59.46-00:05:00.77,00:05:26.84-00:05:28.87,00:05:29.88-00:05:31.57"
P05_02,What did he do with the jar,jar,take,00:04:15.39-00:04:16.90
P05_02,What did he do with the microwave,microwave,"open,close,turn-on,adjust,turn-off,open,close","00:01:32.26-00:01:33.61,00:01:35.61-00:01:36.69,00:01:36.79-00:01:40.52,00:04:03.39-00:04:04.76,00:04:09.29-00:04:11.06,00:04:27.03-00:04:28.90,00:04:31.56-00:04:33.60"
P05_02,What did he do with the napkin,napkin,"take,throw,take,throw","00:00:31.02-00:00:35.12,00:01:06.98-00:01:08.57,00:01:09.37-00:01:10.56,00:01:43.71-00:01:44.63"
P05_02,What did he do with the package,package,"open,wipe,wipe","00:00:17.74-00:00:27.77,00:00:35.12-00:01:05.47,00:01:14.77-00:01:18.52"
P05_02,What did he do with the popcorn package,package:popcorn,"put,take,check,take,open,place","00:01:33.68-00:01:35.43,00:01:57.77-00:01:58.87,00:01:58.97-00:02:03.01,00:04:28.50-00:04:31.25,00:04:33.70-00:04:40.47,00:04:51.35-00:04:52.89"
P05_02,What did he do with the popcorn packet,packet:popcorn,put,00:02:03.27-00:02:04.12
P05_02,What did he do with the refrigerator,refrigerator,"open,close","00:00:02.99-00:00:04.69,00:00:06.04-00:00:06.96"
P05_02,What did he do with the sauce,sauce,pour,00:05:09.04-00:05:15.39
P05_02,What did he do with the sauce pot,pot:sauce,"take,open,close,put","00:05:03.92-00:05:05.77,00:05:06.35-00:05:08.53,00:05:15.82-00:05:16.65,00:05:17.58-00:05:19.63"
P05_02,What did he do with the seasoning,seasoning,remove,00:00:04.65-00:00:05.94
P05_02,What did he do with the water,water,pour,00:04:17.00-00:04:20.20
P05_02,What did he do with the water tap,tap:water,"open,close","00:01:45.48-00:01:46.29,00:01:48.57-00:01:49.54"
P05_02,What did he do with the wrapping,wrapping,throw,00:00:28.17-00:00:29.17
P05_03,What did he do with the bottle,bottle,"place,place","00:07:46.16-00:07:47.35,00:12:57.00-00:13:00.06"
P05_03,What did he do with the button,button,press,00:08:36.18-00:08:37.14
P05_03,What did he do with the chicken,chicken,pour,00:13:42.90-00:13:55.16
P05_03,What did he do with the colander,colander,"take,place,take,place,wash","00:00:27.97-00:00:28.83,00:00:32.74-00:00:34.14,00:11:55.28-00:11:58.34,00:12:24.57-00:12:25.68,00:14:03.59-00:14:22.47"
P05_03,What did he do with the container,container,"take,place,take,place,close,put","00:08:07.72-00:08:10.72,00:08:12.37-00:08:13.48,00:12:15.86-00:12:16.79,00:12:26.14-00:12:28.41,00:15:57.75-00:16:03.29,00:16:05.36-00:16:08.87"
P05_03,What did he do with the cookie,cookie,"take,place,place","00:06:12.70-00:06:14.80,00:06:13.70-00:06:14.78,00:06:24.81-00:06:35.95"
P05_03,What did he do with the cookie pack,pack:cookie,place,00:06:50.39-00:06:51.93
P05_03,What did he do with the cup,cup,"take,place,place,take,place","00:01:16.39-00:01:17.17,00:01:17.40-00:01:18.40,00:02:18.32-00:02:22.17,00:05:48.16-00:05:54.30,00:05:53.48-00:05:57.54"
P05_03,What did he do with the cupboard,cupboard,"open,close,open,open","00:00:25.59-00:00:27.85,00:00:30.65-00:00:32.70,00:00:50.76-00:00:52.81,00:08:06.09-00:08:07.37"
P05_03,What did he do with the extractor fan,fan:extractor,turn-on,00:00:36.79-00:00:38.42
P05_03,What did he do with the hand,hand,"rinse,rinse,dry","00:11:29.47-00:11:32.60,00:15:48.12-00:15:54.22,00:15:55.68-00:15:57.85"
P05_03,What did he do with the hob,hob,"turn-on,turn-off,clean,clean","00:00:45.07-00:00:47.77,00:10:08.39-00:10:11.79,00:10:55.90-00:11:26.00,00:16:12.81-00:16:46.35"
P05_03,What did he do with the instruction,instruction,read,00:02:39.12-00:02:52.37
P05_03,What did he do with the jar,jar,rinse,00:15:21.07-00:15:29.73
P05_03,What did he do with the kettle,kettle,"take,fill,place,take,place","00:00:01.90-00:00:03.10,00:00:09.84-00:00:19.55,00:00:20.31-00:00:23.34,00:04:38.47-00:04:39.71,00:04:52.78-00:04:55.26"
P05_03,What did he do with the leftover,leftover,"take,throw","00:02:27.82-00:02:29.21,00:02:29.17-00:02:30.45"
P05_03,What did he do with the microwave,microwave,"open,close,turn-on,open,close,open","00:02:16.47-00:02:17.97,00:02:22.48-00:02:23.83,00:02:24.72-00:02:26.07,00:05:46.23-00:05:47.30,00:05:54.16-00:05:55.78,00:05:57.64-00:05:59.06"
P05_03,What did he do with the milk,milk,"serve,pour","00:01:20.82-00:01:25.31,00:02:05.26-00:02:09.05"
P05_03,What did he do with the milk bottle,bottle:milk,"take,open,rinse,close,shake,empty,compress,close,place,take,open,close,put","00:01:09.67-00:01:10.93,00:01:19.30-00:01:20.28,00:01:26.02-00:01:33.32,00:01:33.43-00:01:35.29,00:01:35.50-00:01:37.25,00:01:37.60-00:01:39.60,00:01:41.22-00:01:42.91,00:01:43.13-00:01:44.38,00:01:45.61-00:01:48.36,00:01:53.28-00:01:54.53,00:01:55.11-00:02:04.68,00:02:09.22-00:02:11.28,00:02:11.33-00:02:14.13"
P05_03,What did he do with the pack,pack,"take,take,open,take,take,rinse","00:01:06.23-00:01:06.98,00:07:14.45-00:07:15.73,00:07:15.61-00:07:39.88,00:13:38.95-00:13:40.05,00:15:36.88-00:15:38.40,00:15:38.50-00:15:46.34"
P05_03,What did he do with the package,package,"open,close,open,close","00:06:09.60-00:06:12.73,00:06:14.60-00:06:17.64,00:06:20.86-00:06:25.51,00:06:38.66-00:06:41.90"
P05_03,What did he do with the packet,packet,"take,take,place,take","00:06:00.80-00:06:03.03,00:06:06.65-00:06:09.08,00:06:17.68-00:06:18.74,00:06:19.11-00:06:20.25"
P05_03,What did he do with the pasta,pasta,"pour,stir,stir,stir,stir,stir,stir,stir,stir,pour,drain,pour","00:04:58.25-00:05:01.91,00:05:36.07-00:05:42.06,00:06:54.24-00:07:00.64,00:07:48.71-00:08:02.63,00:08:18.27-00:08:21.52,00:08:30.90-00:08:35.90,00:09:17.17-00:09:34.28,00:10:16.78-00:10:25.92,00:11:36.67-00:11:53.42,00:11:58.36-00:12:08.21,00:12:09.12-00:12:14.91,00:12:17.99-00:12:23.99"
P05_03,What did he do with the pasta bag,bag:pasta,"take,open,place,take,place,take,compress,throw","00:00:55.57-00:00:57.14,00:00:58.19-00:01:02.14,00:01:02.24-00:01:03.53,00:02:37.77-00:02:39.04,00:02:53.47-00:02:54.94,00:04:55.42-00:04:57.16,00:05:13.24-00:05:27.38,00:05:30.87-00:05:32.06"
P05_03,What did he do with the pesto,pesto,"take,take,take,pour,mix","00:07:43.11-00:07:44.65,00:08:53.65-00:08:55.73,00:12:28.51-00:12:30.22,00:12:29.75-00:12:56.26,00:13:00.46-00:13:37.92"
P05_03,What did he do with the pesto bottle,bottle:pesto,place,00:09:02.38-00:09:03.16
P05_03,What did he do with the plate,plate,take,00:06:03.82-00:06:06.55
P05_03,What did he do with the pot,pot,"take,place,take,place,place,close,open,open,rinse,wash,take,wash","00:00:29.16-00:00:30.70,00:00:34.58-00:00:36.78,00:04:40.88-00:04:41.73,00:04:50.50-00:04:52.25,00:05:09.86-00:05:11.51,00:05:43.35-00:05:44.70,00:06:42.70-00:06:43.70,00:06:54.95-00:06:55.78,00:07:03.01-00:07:07.76,00:09:43.64-00:10:00.81,00:11:53.88-00:11:55.09,00:14:24.22-00:14:49.44"
P05_03,What did he do with the pot lid,lid:pot,place,00:09:55.02-00:10:04.09
P05_03,What did he do with the rag,rag,"rinse,take,rinse","00:10:42.34-00:10:49.27,00:16:11.37-00:16:12.03,00:16:46.37-00:16:56.42"
P05_03,What did he do with the refrigerator,refrigerator,"open,close,open,close,open,close,open,open","00:01:03.93-00:01:05.13,00:01:11.50-00:01:15.35,00:01:52.02-00:01:53.20,00:02:14.08-00:02:15.51,00:06:48.30-00:06:49.30,00:06:53.00-00:06:53.75,00:07:41.68-00:07:43.76,00:16:03.39-00:16:05.32"
P05_03,What did he do with the salt,salt,"take,pour","00:05:04.17-00:05:05.29,00:05:07.17-00:05:10.04"
P05_03,What did he do with the spoon,spoon,"take,take,wash","00:09:01.34-00:09:02.59,00:15:08.66-00:15:09.36,00:15:10.25-00:15:19.76"
P05_03,What did he do with the switch,switch,"press,press,press,press,press,press","00:00:23.80-00:00:24.80,00:00:38.27-00:00:39.45,00:00:39.33-00:00:40.76,00:02:23.95-00:02:24.81,00:04:37.20-00:04:38.19,00:10:10.67-00:10:12.46"
P05_03,What did he do with the tap,tap,"turn-on,turn-off","00:00:10.52-00:00:13.31,00:00:18.09-00:00:19.46"
P05_03,What did he do with the teaspoon,teaspoon,put,00:09:03.89-00:09:04.66
P05_03,What did he do with the water,water,"empty,pour","00:00:03.30-00:00:07.94,00:04:41.83-00:04:50.65"
P05_03,What did he do with the wooden spoon,spoon:wooden,"take,place,take,take,place,take,place,take,place,take,place,take,place,take,take,wash","00:05:33.22-00:05:36.01,00:05:41.62-00:05:43.31,00:06:54.10-00:06:54.60,00:07:48.09-00:07:49.11,00:08:02.73-00:08:04.45,00:08:17.14-00:08:17.92,00:08:22.09-00:08:23.84,00:08:29.98-00:08:30.65,00:08:47.52-00:08:49.02,00:09:15.27-00:09:17.14,00:09:34.88-00:09:35.63,00:10:15.14-00:10:16.50,00:10:26.44-00:10:27.54,00:11:35.24-00:11:36.39,00:14:53.51-00:14:54.44,00:14:55.21-00:15:06.83"
P05_04,What did he do with the colander,colander,"take,put","00:00:06.26-00:00:06.82,00:00:07.08-00:00:08.28"
P05_04,What did he do with the container,container,"take,put,take,take,place","00:00:08.66-00:00:09.79,00:00:10.29-00:00:11.35,00:01:24.84-00:01:26.09,00:03:24.11-00:03:25.26,00:03:26.29-00:03:27.46"
P05_04,What did he do with the cookie,cookie,"take,put,take,close,take,open,put,close,put","00:01:21.49-00:01:24.49,00:01:32.62-00:01:40.78,00:01:34.79-00:01:39.87,00:01:40.73-00:01:43.35,00:01:44.09-00:01:45.34,00:01:45.44-00:01:48.06,00:01:48.76-00:01:52.71,00:01:52.81-00:01:55.09,00:01:56.04-00:01:59.97"
P05_04,What did he do with the cup,cup,"take,dry","00:00:36.11-00:00:38.22,00:03:43.07-00:03:46.04"
P05_04,What did he do with the cupboard,cupboard,"close,open,close","00:00:15.29-00:00:16.52,00:00:51.95-00:00:53.71,00:01:02.35-00:01:03.60"
P05_04,What did he do with the glass,glass,place,00:02:25.30-00:02:27.17
P05_04,What did he do with the jar,jar,"take,put","00:02:15.00-00:02:15.96,00:02:20.97-00:02:22.50"
P05_04,What did he do with the kettle,kettle,"take,empty,fill,place,turn-on,take,place","00:00:17.00-00:00:17.94,00:00:18.43-00:00:23.56,00:00:24.43-00:00:31.01,00:00:32.67-00:00:34.68,00:00:35.33-00:00:36.61,00:02:58.32-00:02:59.85,00:03:07.28-00:03:09.05"
P05_04,What did he do with the lid,lid,"take,put","00:00:11.73-00:00:12.57,00:00:13.09-00:00:15.02"
P05_04,What did he do with the milk,milk,pour,00:06:02.77-00:06:08.63
P05_04,What did he do with the milk container,container:milk,"take,take,place,put","00:01:16.54-00:01:17.62,00:02:01.66-00:02:02.30,00:02:07.21-00:02:08.44,00:06:11.78-00:06:13.64"
P05_04,What did he do with the mug,mug,"stir,stir","00:03:09.20-00:03:16.19,00:06:19.45-00:06:24.16"
P05_04,What did he do with the packaging,packaging,throw,00:01:12.61-00:01:14.42
P05_04,What did he do with the packet,packet,take,00:01:32.04-00:01:33.29
P05_04,What did he do with the plate,plate,take,00:01:29.69-00:01:31.10
P05_04,What did he do with the pot,pot,"take,put","00:00:02.84-00:00:03.81,00:00:04.44-00:00:05.84"
P05_04,What did he do with the rag,rag,"take,put-down","00:03:39.19-00:03:40.28,00:03:47.83-00:03:48.86"
P05_04,What did he do with the refrigerator,refrigerator,"open,open,close","00:01:14.59-00:01:15.95,00:06:10.10-00:06:11.71,00:06:16.07-00:06:18.23"
P05_04,What did he do with the sugar,sugar,"take,pour,close","00:00:39.81-00:00:41.22,00:00:43.84-00:00:48.14,00:00:48.46-00:00:51.00"
P05_04,What did he do with the sugar bowl,bowl:sugar,place,00:00:50.43-00:00:51.86
P05_04,What did he do with the tea bag,bag:tea,"put,take,throw","00:03:15.97-00:03:16.93,00:05:43.03-00:05:52.52,00:05:54.40-00:05:57.68"
P05_04,What did he do with the tea pack,pack:tea,take,00:00:53.50-00:00:54.50
P05_04,What did he do with the water,water,"pour,pour","00:02:16.40-00:02:20.87,00:03:00.21-00:03:07.18"
P05_05,What did he do with the container,container,"take,put","00:00:00.65-00:00:02.12,00:00:03.23-00:00:04.86"
P05_05,What did he do with the cookie,cookie,"take,open,put,put","00:00:36.32-00:00:40.58,00:00:52.97-00:00:56.91,00:00:59.96-00:01:01.95,00:01:05.59-00:01:06.41"
P05_05,What did he do with the cup,cup,"take,place,put,take","00:00:04.40-00:00:05.67,00:00:06.36-00:00:07.36,00:00:28.78-00:00:30.41,00:02:26.25-00:02:29.51"
P05_05,What did he do with the cupboard,cupboard,"open,close","00:00:02.69-00:00:04.78,00:00:03.71-00:00:04.91"
P05_05,What did he do with the glass,glass,take,00:01:11.65-00:01:12.40
P05_05,What did he do with the jar,jar,take,00:01:12.31-00:01:13.36
P05_05,What did he do with the microwave,microwave,"open,close,turn-on,turn-off,open,close","00:00:27.50-00:00:28.75,00:00:31.56-00:00:32.56,00:00:33.76-00:00:35.06,00:02:23.81-00:02:24.65,00:02:25.16-00:02:26.16,00:02:29.42-00:02:31.07"
P05_05,What did he do with the milk,milk,pour,00:00:11.94-00:00:22.00
P05_05,What did he do with the milk container,container:milk,"take,put","00:00:09.13-00:00:10.36,00:00:22.71-00:00:25.75"
P05_05,What did he do with the plate,plate,place,00:00:50.97-00:00:52.76
P05_05,What did he do with the refrigerator,refrigerator,"open,close,open,close","00:00:08.13-00:00:09.18,00:00:46.21-00:00:47.79,00:01:04.75-00:01:05.56,00:01:06.69-00:01:07.35"
P05_05,What did he do with the switch,switch,press,00:00:32.58-00:00:33.74
P05_05,What did he do with the water,water,pour,00:01:13.49-00:01:18.49
P05_06,What did he do with the cookie,cookie,"take,open,serve,throw","00:00:49.02-00:00:54.84,00:01:01.37-00:01:03.07,00:01:03.65-00:01:06.76,00:01:22.33-00:01:24.04"
P05_06,What did he do with the cup,cup,take,00:00:21.34-00:00:22.04
P05_06,What did he do with the cupboard,cupboard,"open,close","00:00:37.88-00:00:38.90,00:00:45.52-00:00:47.29"
P05_06,What did he do with the kettle,kettle,"take,rinse,fill,place,turn-on,turn-off,take,place","00:00:02.05-00:00:04.10,00:00:05.52-00:00:08.02,00:00:09.18-00:00:14.31,00:00:15.54-00:00:17.61,00:00:18.98-00:00:19.98,00:02:18.57-00:02:19.36,00:02:22.45-00:02:23.57,00:02:30.14-00:02:31.32"
P05_06,What did he do with the milk,milk,pour,00:04:56.56-00:05:02.49
P05_06,What did he do with the milk container,container:milk,"remove,place,put","00:04:15.91-00:04:16.91,00:04:20.81-00:04:22.26,00:05:04.65-00:05:05.80"
P05_06,What did he do with the mug,mug,stir,00:02:31.67-00:02:36.29
P05_06,What did he do with the plate,plate,place,00:00:58.21-00:01:00.40
P05_06,What did he do with the refrigerator,refrigerator,"open,open,open,close","00:00:46.96-00:00:48.92,00:04:14.57-00:04:15.31,00:05:03.84-00:05:04.55,00:05:06.03-00:05:06.83"
P05_06,What did he do with the spoon,spoon,take,00:00:23.54-00:00:24.79
P05_06,What did he do with the sugar,sugar,"take,pour","00:00:24.45-00:00:26.85,00:00:28.35-00:00:33.48"
P05_06,What did he do with the sugar bowl,bowl:sugar,place,00:00:36.85-00:00:37.78
P05_06,What did he do with the switch,switch,"press,press","00:00:17.76-00:00:19.13,00:02:21.45-00:02:22.39"
P05_06,What did he do with the tea bag,bag:tea,"put,put,take,throw","00:00:43.26-00:00:44.44,00:02:35.71-00:02:37.99,00:04:34.84-00:04:46.81,00:04:49.59-00:04:51.99"
P05_06,What did he do with the tea pack,pack:tea,"take,put","00:00:39.00-00:00:41.36,00:00:43.99-00:00:45.43"
P05_06,What did he do with the water,water,pour,00:02:23.99-00:02:29.82
P05_08,What did he do with the colander,colander,"remove,wash,place","00:10:46.04-00:10:47.21,00:15:24.60-00:15:46.46,00:15:45.91-00:15:48.12"
P05_08,What did he do with the container,container,"take,close,close,close,close","00:10:49.02-00:11:04.38,00:20:06.82-00:20:10.05,00:20:11.00-00:20:12.63,00:21:08.79-00:21:12.96,00:21:14.14-00:21:16.46"
P05_08,What did he do with the cupboard,cupboard,"open,open","00:00:20.46-00:00:22.15,00:10:43.97-00:10:45.78"
