video_id,question_about_nouns,verb,answer,time,frames
P02_09,What all does he pour,pour,"flour,flour,flour,salt,olive oil,spoon,olive oil,olive oil,hot water,water,olive oil,washing liquid,liquid,oil,onion,onion piece,garlic,stock,washing liquid,pepper,pepper,herb,water","00:01:43.13-00:01:48.51,00:01:53.09-00:01:59.46,00:01:53.79-00:01:59.90,00:02:25.24-00:02:31.62,00:03:26.32-00:03:28.65,00:03:28.73-00:03:29.84,00:03:29.64-00:03:32.08,00:03:32.18-00:03:33.29,00:04:22.75-00:04:27.18,00:04:34.54-00:04:37.28,00:08:17.88-00:08:19.28,00:09:33.02-00:09:34.37,00:12:22.32-00:12:24.10,00:18:39.70-00:18:42.93,00:19:20.27-00:19:24.68,00:19:24.78-00:19:27.98,00:22:13.94-00:22:16.38,00:28:23.89-00:28:28.53,00:31:16.88-00:31:18.38,00:34:03.51-00:34:05.51,00:34:05.77-00:34:08.66,00:34:20.31-00:34:21.46,00:35:18.95-00:35:19.67","6187-6510,6785-7167,6827-7194,8714-9097,12379-12519,12523-12590,12578-12724,12730-12797,15765-16030,16472-16636,29872-29956,34381-34462,44539-44646,67182-67375,69616-69880,69886-70078,80036-80182,102233-102511,112612-112702,122610-122730,122746-122919,123618-123687,127136-127180"
P02_09,What all does he pull,pull,"drawer,tray","00:10:31.23-00:10:33.00,00:29:23.29-00:29:25.77","37873-37980,105797-105946"
P02_09,What all does he push,push,drawer,00:10:39.98-00:10:41.98,38398-38518
P02_09,What all does he put,put,"bowl,yeast,flour,salt,olive oil,sugar,kettle,glass,glass,cup,flour,cup,flour,spoon,sugar jar,spoon,salt,spoon,yeast,spoon,glass,kettle,glass,mixture,bowl,pan,chopping board,glass,salt,flour,sugar jar,yeast,chopping board,onion,onion,chopping board,onion,chopping board,wooden spoon,garlic,meat,stock,glass,stock,glass,spoon,spoon,plate,plate,plate,tray,glass,tongs,knife,spoon,fork,sponge,liquid,sponge,spoon,glass,sponge,glass,knife,spoon,cutlery,spoon,glass,glass,lid,spoon,water filter,glass,lid,wooden spoon,fork,lid","00:00:11.92-00:00:13.11,00:00:23.54-00:00:24.14,00:00:24.59-00:00:25.84,00:00:31.79-00:00:33.00,00:00:31.79-00:00:32.31,00:01:15.61-00:01:16.29,00:01:27.65-00:01:29.55,00:01:38.12-00:01:38.78,00:01:39.24-00:01:39.83,00:01:51.49-00:01:52.24,00:01:52.59-00:02:00.09,00:02:03.17-00:02:04.67,00:02:09.29-00:02:11.37,00:02:15.74-00:02:19.63,00:02:19.90-00:02:21.32,00:02:22.48-00:02:23.04,00:02:23.00-00:02:33.36,00:02:33.05-00:02:34.16,00:02:57.55-00:02:59.92,00:03:14.74-00:03:15.56,00:03:44.96-00:03:48.68,00:04:27.42-00:04:29.70,00:04:38.89-00:04:40.14,00:08:10.42-00:08:16.21,00:10:34.65-00:10:39.88,00:11:07.79-00:11:09.46,00:11:16.57-00:11:19.46,00:11:29.69-00:11:31.96,00:11:40.85-00:11:42.80,00:11:44.03-00:11:46.29,00:11:52.70-00:11:53.25,00:11:55.37-00:11:56.62,00:12:40.58-00:12:41.79,00:12:47.92-00:12:48.66,00:13:21.92-00:13:23.74,00:13:30.52-00:13:32.51,00:13:32.22-00:13:33.31,00:19:33.41-00:19:36.65,00:21:35.03-00:21:36.78,00:22:16.30-00:22:17.29,00:22:47.44-00:23:08.01,00:27:03.72-00:27:04.62,00:27:18.44-00:27:19.57,00:27:19.35-00:27:20.80,00:28:29.12-00:28:30.02,00:28:38.13-00:28:39.63,00:28:48.84-00:28:50.31,00:29:00.45-00:29:02.44,00:29:07.88-00:29:09.06,00:29:12.56-00:29:14.62,00:29:24.80-00:29:26.54,00:29:30.19-00:29:31.49,00:29:34.70-00:29:35.45,00:29:44.99-00:29:45.54,00:29:45.63-00:29:46.14,00:29:46.41-00:29:47.37,00:30:00.98-00:30:02.17,00:30:53.92-00:30:54.88,00:31:13.26-00:31:14.01,00:31:39.09-00:31:40.00,00:31:57.08-00:31:57.86,00:32:15.80-00:32:16.50,00:32:28.12-00:32:29.44,00:32:33.79-00:32:34.67,00:32:36.94-00:32:37.56,00:32:40.99-00:32:41.53,00:32:43.56-00:32:44.29,00:32:51.15-00:32:52.56,00:33:00.87-00:33:02.36,00:33:13.39-00:33:17.90,00:35:05.50-00:35:06.29,00:35:18.44-00:35:19.10,00:35:24.21-00:35:25.68,00:35:30.76-00:35:33.75,00:36:07.13-00:36:08.08,00:36:27.00-00:36:28.72,00:36:32.01-00:36:34.14","715-786,1412-1448,1475-1550,1907-1980,1907-1938,4536-4577,5259-5373,5887-5926,5954-5989,6689-6734,6755-7205,7390-7480,7757-7882,8144-8377,8394-8479,8548-8582,8580-9201,9183-9249,10653-10795,11684-11733,13497-13720,16045-16182,16733-16808,29425-29772,38079-38392,40067-40167,40594-40767,41381-41517,42051-42168,42241-42377,42762-42795,42922-42997,45634-45707,46075-46119,48115-48224,48631-48750,48733-48798,70404-70599,77701-77806,80178-80237,82046-83280,97423-97477,98306-98374,98361-98448,102547-102601,103087-103177,103730-103818,104427-104546,104872-104943,105153-105277,105888-105992,106211-106289,106482-106527,107099-107132,107137-107168,107184-107242,108058-108130,111235-111292,112395-112440,113945-114000,115024-115071,116148-116190,116887-116966,117227-117280,117416-117453,117659-117691,117813-117857,118269-118353,118852-118941,119603-119874,126330-126377,127106-127146,127452-127540,127845-128025,130027-130084,131220-131323,131520-131648"
P02_09,What all does he put-down,put-down,"mixture,meat","00:08:44.71-00:08:46.41,00:11:05.13-00:11:05.76","31482-31584,39907-39945"
P02_09,What all does he put-in,put-in,"pan,pan,pan","00:22:50.92-00:23:00.31,00:23:05.69-00:23:09.68,00:23:18.38-00:23:20.77","82255-82818,83141-83380,83902-84046"
P02_09,What all does he read,read,yeast recipe,00:02:35.36-00:02:37.88,9321-9472
P02_09,What all does he remove,remove,"cap,mixture,onion,meat packaging,packaging,spoon,stock,glass","00:03:20.51-00:03:21.79,00:05:07.66-00:05:12.24,00:16:55.96-00:17:03.49,00:17:19.04-00:17:21.50,00:18:25.69-00:18:30.37,00:28:18.62-00:28:20.04,00:28:31.32-00:28:34.10,00:33:09.10-00:33:16.06","12030-12107,18459-18734,60957-61409,62342-62490,66341-66622,101917-102002,102679-102846,119346-119763"
P02_09,What all does he remove-from,remove-from,oil bottle,00:00:47.27-00:00:55.18,2836-3310
P02_09,What all does he return,return,"drawer,kettle,glass,plate,sink hole","00:10:32.76-00:10:34.55,00:27:29.22-00:27:30.36,00:28:07.04-00:28:08.68,00:28:58.49-00:28:59.09,00:30:40.88-00:30:42.43","37965-38073,98953-99021,101222-101320,104309-104345,110452-110545"
P02_09,What all does he rinse,rinse,"glass,spoon,glass,glass,knife,spoon,cutlery,spoon,glass,glass","00:31:42.14-00:31:43.39,00:31:58.53-00:31:59.74,00:32:06.04-00:32:07.80,00:32:17.77-00:32:26.86,00:32:31.68-00:32:33.80,00:32:34.95-00:32:36.84,00:32:37.92-00:32:40.89,00:32:42.17-00:32:43.71,00:32:44.53-00:32:51.15,00:32:53.62-00:33:00.05","114128-114203,115111-115184,115562-115668,116266-116811,117100-117228,117297-117410,117475-117653,117730-117822,117871-118269,118417-118803"
P02_09,What all does he scoop,scoop,yeast,00:02:53.99-00:02:57.65,10439-10659
P02_09,What all does he search,search,towel,00:10:00.40-00:10:02.24,36024-36134
P02_09,What all does he search-for,search-for,"olive oil,paprika","00:00:37.63-00:00:43.09,00:20:47.00-00:20:56.37","2257-2585,74820-75382"
P02_09,What all does he set,set,timer,00:10:45.04-00:10:54.81,38702-39288
P02_09,What all does he set-off,set-off,timer,00:36:34.99-00:36:36.59,131699-131795
P02_09,What all does he shake,shake,"oil bottle,liquid","00:18:45.40-00:18:48.96,00:30:48.84-00:30:49.57","67524-67737,110930-110974"
P02_09,What all does he slice,slice,"onion,onion,onion","00:13:33.41-00:13:52.94,00:13:34.76-00:13:44.18,00:13:48.24-00:14:11.25","48804-49976,48885-49450,49694-51075"
P02_09,What all does he spread,spread,"olive oil,olive oil,olive oil,liquid,cleaning liquid","00:07:47.29-00:07:49.47,00:07:53.02-00:07:54.29,00:08:19.38-00:08:27.17,00:30:49.57-00:30:51.81,00:30:51.68-00:30:53.82","28037-28168,28381-28457,29962-30430,110974-111108,111100-111229"
P02_09,What all does he stir,stir,"onion,onion,onion,onion,onion,onion,onion,onion,onion,onion,onion,onion,meat,meat,meat,stock,stock,stock,stock,stock,stock,stock,meat,meat,meat,meat,meat,meat,meat,meat,meat","00:19:37.21-00:19:41.45,00:19:39.07-00:19:44.82,00:19:45.29-00:20:12.72,00:20:14.24-00:20:31.10,00:21:01.75-00:21:16.69,00:21:12.31-00:21:16.08,00:21:19.22-00:21:25.07,00:21:26.36-00:21:34.99,00:21:43.97-00:21:49.96,00:21:51.13-00:22:09.78,00:22:21.98-00:22:25.51,00:22:32.56-00:22:40.53,00:23:21.09-00:23:29.44,00:25:30.18-00:25:32.43,00:26:43.52-00:26:48.25,00:27:42.37-00:27:44.75,00:27:48.66-00:28:00.18,00:27:54.23-00:28:00.65,00:28:01.93-00:28:04.13,00:28:04.92-00:28:05.94,00:28:11.59-00:28:13.19,00:28:13.29-00:28:19.37,00:28:40.43-00:28:43.63,00:28:40.69-00:28:46.59,00:33:10.85-00:33:13.63,00:33:47.83-00:33:50.49,00:33:53.76-00:34:00.86,00:34:23.22-00:35:03.32,00:34:23.57-00:34:26.39,00:35:31.79-00:35:34.67,00:35:38.57-00:36:07.17","70632-70887,70744-71089,71117-72763,72854-73866,75705-76601,76338-76564,76753-77104,77181-77699,78238-78597,78667-79786,80518-80730,81153-81631,84065-84566,91810-91945,96211-96495,99742-99885,100119-100810,100453-100839,100915-101047,101095-101156,101495-101591,101597-101962,103225-103417,103241-103595,119451-119617,121669-121829,122025-122451,123793-126199,123814-123983,127907-128080,128314-130030"
P02_09,What all does he switch,switch,kettle,00:01:29.36-00:01:30.48,5361-5428
P02_09,What all does he taste,taste,meat,00:36:17.34-00:36:27.17,130640-131230
P02_09,What all does he throw,throw,"cover,can,cap,peel,trash,trash bin,cover,oil bottle,package,trash bin","00:00:59.23-00:01:00.10,00:02:50.75-00:02:51.58,00:03:22.29-00:03:23.31,00:13:27.34-00:13:29.67,00:17:05.22-00:17:05.93,00:17:11.17-00:17:11.99,00:18:32.65-00:18:33.24,00:18:52.61-00:18:53.15,00:26:56.62-00:26:57.48,00:27:32.68-00:27:33.44","3553-3606,10245-10294,12137-12198,48440-48580,61513-61555,61870-61919,66759-66794,67956-67989,96997-97048,99160-99206"
P02_09,What all does he turn,turn,"meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat,meat","00:24:40.69-00:24:46.14,00:24:46.24-00:24:52.53,00:25:17.90-00:25:19.25,00:25:23.80-00:25:28.37,00:25:28.47-00:25:32.98,00:25:28.69-00:25:30.08,00:25:36.90-00:25:37.91,00:25:36.97-00:25:45.60,00:25:42.43-00:25:43.63,00:25:47.08-00:25:50.18,00:25:48.84-00:25:53.46,00:25:51.92-00:25:53.62,00:26:06.83-00:26:08.61,00:26:07.87-00:26:08.97,00:26:10.69-00:26:14.95,00:26:40.27-00:26:41.42,00:33:36.35-00:33:41.99,00:33:42.06-00:33:45.56,00:33:45.84-00:33:47.27","88841-89168,89174-89551,91074-91155,91428-91702,91708-91978,91721-91804,92214-92274,92218-92736,92545-92617,92824-93010,92930-93207,93115-93217,94009-94116,94072-94138,94241-94497,96016-96085,120981-121319,121323-121533,121550-121636"
P02_09,What all does he used,used,onion piece,00:19:28.08-00:19:32.89,70084-70373
P02_09,What all does he wash,wash,"hand,hand,hand,hand,sponge,glass,spoon,spoon,spoon,glass,knife,spoon,glass","00:09:15.23-00:09:17.96,00:09:17.50-00:09:31.61,00:09:35.05-00:09:45.80,00:12:24.47-00:12:31.92,00:31:09.92-00:31:13.27,00:31:20.02-00:31:25.56,00:31:26.60-00:31:28.61,00:31:30.10-00:31:32.16,00:31:33.67-00:31:39.10,00:31:41.08-00:31:48.55,00:31:51.38-00:31:54.29,00:31:59.84-00:32:03.83,00:32:07.78-00:32:15.95","33313-33477,33450-34296,34503-35148,44668-45115,112195-112396,112801-113133,113196-113316,113406-113529,113620-113946,114064-114513,114682-114857,115190-115429,115666-116157"
P02_09,What all does he wear,wear,glove,00:29:49.98-00:29:54.01,107398-107640
P02_10,What all does he hold,hold,pan,00:00:06.93-00:00:07.43,415-445
P02_10,What all does he mix,mix,meat,00:00:07.28-00:00:10.93,436-655
P02_10,What all does he open,open,lid,00:00:03.28-00:00:04.76,196-285
P02_10,What all does he pick-up,pick-up,"spoon,lid","00:00:04.77-00:00:06.44,00:00:43.67-00:00:44.17","286-386,2620-2650"
P02_10,What all does he place,place,"lid,lid","00:00:04.23-00:00:06.98,00:00:44.27-00:00:45.77","253-418,2656-2746"
P02_10,What all does he put,put,wooden spoon,00:00:45.62-00:00:46.37,2737-2782
P02_10,What all does he stir,stir,"meat,meat,meat,meat","00:00:11.03-00:00:22.29,00:00:22.73-00:00:29.05,00:00:27.19-00:00:32.46,00:00:27.95-00:00:42.17","661-1337,1363-1743,1631-1947,1677-2530"
P02_11,What all does he hold,hold,"pan,pan,pan","00:00:06.08-00:00:06.86,00:00:08.06-00:00:08.57,00:00:39.35-00:00:41.78","364-411,483-514,2361-2506"
P02_11,What all does he mix,mix,meat,00:00:06.58-00:00:08.17,394-490
P02_11,What all does he move,move,pan,00:00:47.95-00:00:50.15,2877-3009
P02_11,What all does he pick-up,pick-up,"lid,wooden spoon,fork,meat,wooden spoon","00:00:02.19-00:00:03.20,00:00:04.63-00:00:05.98,00:00:29.28-00:00:30.38,00:00:30.69-00:00:32.44,00:00:41.63-00:00:42.82","131-192,277-358,1756-1822,1841-1946,2497-2569"
P02_11,What all does he place,place,lid,00:00:03.24-00:00:04.53,194-271
P02_11,What all does he put,put,"spoon,fork,wooden spoon","00:00:28.49-00:00:29.69,00:00:37.23-00:00:38.19,00:00:45.61-00:00:46.50","1709-1781,2233-2291,2736-2790"
P02_11,What all does he set,set,timer,00:00:26.59-00:00:28.39,1595-1703
P02_11,What all does he stir,stir,"meat,meat,meat","00:00:15.59-00:00:18.84,00:00:17.21-00:00:25.92,00:00:42.92-00:00:45.34","935-1130,1032-1555,2575-2720"
P02_11,What all does he switch-off,switch-off,oven,00:00:46.35-00:00:48.04,2781-2882
P02_11,What all does he taste,taste,meat,00:00:34.03-00:00:37.18,2041-2230
P03_02,What all does he brush,brush,cupboard,00:06:39.89-00:06:43.03,23993-24181
P03_02,What all does he clean,clean,lunch box,00:00:33.66-00:00:40.09,2019-2405
P03_02,What all does he close,close,"fridge,cupboard,cupboard,lunch box,fridge,bottle,bottle,bottle,bottle,bottle,bottle,bottle,fridge,cupboard","00:01:04.92-00:01:05.42,00:01:11.00-00:01:11.58,00:01:15.86-00:01:17.30,00:01:19.64-00:01:22.39,00:01:23.61-00:01:24.36,00:01:32.55-00:01:34.75,00:01:35.88-00:01:37.63,00:01:49.76-00:01:52.69,00:02:07.71-00:02:10.91,00:02:30.67-00:02:32.00,00:02:31.10-00:02:32.23,00:02:50.95-00:02:52.30,00:03:00.13-00:03:00.83,00:06:36.57-00:06:37.52","3895-3925,4260-4294,4551-4638,4778-4943,5016-5061,5553-5685,5752-5857,6585-6761,7662-7854,9040-9120,9066-9133,10257-10338,10807-10849,23794-23851"
P03_02,What all does he empty,empty,"lunch box,lunch box","00:00:12.21-00:00:14.12,00:00:18.78-00:00:21.34","732-847,1126-1280"
P03_02,What all does he fill,fill,"bottle,bottle,bottle,bin,bin","00:01:30.27-00:01:32.26,00:02:29.10-00:02:30.24,00:02:41.63-00:02:48.35,00:03:40.21-00:03:42.78,00:03:42.71-00:03:54.45","5416-5535,8946-9014,9697-10101,13212-13366,13362-14067"
P03_02,What all does he fill-up,fill-up,"lid,bottle","00:01:47.35-00:01:49.16,00:02:02.16-00:02:06.28","6441-6549,7329-7576"
P03_02,What all does he get,get,bag,00:05:42.48-00:05:52.23,20548-21133
P03_02,What all does he grab,grab,"crisp packet,crisp,chocolate","00:01:06.97-00:01:08.14,00:01:09.56-00:01:10.55,00:01:12.69-00:01:16.19","4018-4088,4173-4233,4361-4571"
P03_02,What all does he open,open,"lid,bin,lid,fridge,cupboard,cupboard,fridge,bottle,bottle,lid,bottle,fridge,bottle,fridge,cupboard,bag,bag,cupboard","00:00:07.21-00:00:09.46,00:00:10.26-00:00:12.01,00:00:15.40-00:00:17.18,00:01:01.69-00:01:02.63,00:01:05.57-00:01:06.22,00:01:11.73-00:01:12.35,00:01:23.84-00:01:24.59,00:01:28.03-00:01:29.19,00:01:42.69-00:01:43.73,00:01:46.56-00:01:47.17,00:01:58.95-00:01:59.97,00:02:13.67-00:02:14.47,00:02:34.43-00:02:35.19,00:02:55.83-00:02:56.68,00:03:23.61-00:03:26.36,00:05:52.27-00:05:57.51,00:06:03.36-00:06:08.69,00:06:23.17-00:06:24.08","432-567,615-720,924-1030,3701-3757,3934-3973,4303-4341,5030-5075,5281-5351,6161-6223,6393-6430,7137-7198,8020-8068,9265-9311,10549-10600,12216-12381,21136-21450,21801-22121,22990-23044"
P03_02,What all does he pick-up,pick-up,"lunch box,lunch box,lunch box,rubbish,lunch box,towel,lunch box,sandwich,sandwich,lid,lunch box,lunch box,bottle,bottle,bottle,lid,bin bag,bin,sponge,towel,plate","00:00:06.36-00:00:07.18,00:00:06.49-00:00:07.18,00:00:17.95-00:00:18.77,00:00:22.45-00:00:23.69,00:00:26.30-00:00:29.84,00:00:31.35-00:00:32.80,00:00:46.36-00:00:47.15,00:00:48.00-00:00:49.25,00:00:52.30-00:00:53.37,00:00:57.00-00:00:58.07,00:00:59.70-00:01:01.78,00:01:22.24-00:01:22.99,00:01:25.75-00:01:27.03,00:01:45.86-00:01:46.40,00:02:40.31-00:02:41.34,00:02:49.60-00:02:51.10,00:03:01.61-00:03:03.56,00:03:12.04-00:03:13.13,00:03:56.52-00:03:57.25,00:04:51.20-00:04:55.15,00:06:33.35-00:06:34.59","381-430,389-430,1077-1126,1347-1421,1578-1790,1881-1967,2781-2829,2880-2955,3138-3202,3420-3484,3582-3706,4934-4979,5145-5221,6351-6384,9618-9680,10176-10266,10896-11013,11522-11587,14191-14235,17472-17709,23601-23675"
P03_02,What all does he place,place,"lunch box,lunch box,lunch box,lunch box,bottle,bottle,bottle,bin,bin,sponge","00:00:14.18-00:00:14.82,00:00:21.46-00:00:22.11,00:00:47.09-00:00:47.69,00:01:02.66-00:01:04.34,00:01:44.80-00:01:45.65,00:02:16.28-00:02:19.18,00:02:38.55-00:02:39.17,00:03:03.21-00:03:07.65,00:03:23.17-00:03:24.11,00:06:32.56-00:06:34.59","850-889,1287-1326,2825-2861,3759-3860,6288-6339,8176-8350,9513-9550,10992-11259,12190-12246,23553-23675"
P03_02,What all does he pour,pour,"squash,bottle,cleaning liquid,water,bin","00:02:21.24-00:02:26.39,00:02:34.92-00:02:37.40,00:03:34.22-00:03:35.98,00:04:19.71-00:04:23.83,00:04:46.11-00:04:48.86","8474-8783,9295-9444,12853-12958,15582-15829,17166-17331"
P03_02,What all does he pour-out,pour-out,"water,water,bottle","00:01:43.79-00:01:44.54,00:01:55.66-00:01:56.96,00:02:00.05-00:02:01.38","6227-6272,6939-7017,7203-7282"
P03_02,What all does he push,push,"bin,bin","00:00:24.31-00:00:25.51,00:06:11.79-00:06:12.64","1458-1530,22307-22358"
P03_02,What all does he put,put,"lunch box,lunch box,lunch box,lid,rubbish,kitchen towel,sandwich,lid,crisp packet,crisp,chocolate,lunch box,bottle,bin,towel,bag,lid,cupboard","00:00:03.29-00:00:04.26,00:00:04.80-00:00:05.77,00:00:09.11-00:00:09.78,00:00:09.66-00:00:10.16,00:00:23.79-00:00:24.60,00:00:41.38-00:00:44.66,00:00:51.27-00:00:51.92,00:00:58.17-00:00:59.85,00:01:09.61-00:01:10.70,00:01:17.89-00:01:18.64,00:01:19.04-00:01:19.54,00:01:24.69-00:01:25.19,00:02:56.14-00:02:59.54,00:05:33.64-00:05:36.86,00:05:37.39-00:05:39.11,00:05:57.61-00:06:03.26,00:06:08.34-00:06:11.69,00:06:45.45-00:06:47.70","197-255,288-346,546-586,579-609,1427-1476,2482-2679,3076-3115,3490-3591,4176-4242,4673-4718,4742-4772,5081-5111,10568-10772,20018-20211,20243-20346,21456-21795,22100-22301,24327-24462"
P03_02,What all does he put-down,put-down,bottle,00:02:27.36-00:02:27.90,8841-8874
P03_02,What all does he put-in,put-in,"lunch box,bin bag","00:00:54.13-00:00:55.25,00:03:08.71-00:03:10.22","3247-3315,11322-11413"
P03_02,What all does he rinse,rinse,bin,00:04:33.56-00:04:42.66,16413-16959
P03_02,What all does he shake,shake,"bottle,bottle,water,bottle,bag","00:01:38.09-00:01:40.63,00:01:52.40-00:01:54.87,00:01:57.84-00:01:58.68,00:02:32.24-00:02:34.20,00:05:57.08-00:05:58.55","5885-6037,6744-6892,7070-7120,9134-9252,21424-21513"
P03_02,What all does he squeeze,squeeze,"sponge,sponge","00:04:15.93-00:04:18.19,00:04:30.36-00:04:31.86","15355-15491,16221-16311"
P03_02,What all does he take,take,"cleaning liquid,new sponge","00:03:31.96-00:03:33.21,00:06:30.32-00:06:32.07","12717-12792,23419-23524"
P03_02,What all does he test,test,"bottle,water","00:02:53.56-00:02:55.18,00:03:37.35-00:03:38.50","10413-10510,13041-13110"
P03_02,What all does he throw,throw,sponge,00:06:18.56-00:06:22.05,22713-22923
P03_02,What all does he turn-off,turn-off,"tap,tap,tap","00:02:48.55-00:02:49.38,00:04:42.82-00:04:44.83,00:06:17.73-00:06:18.46","10113-10162,16969-17089,22663-22707"
P03_02,What all does he turn-on,turn-on,"water,water,tap,tap","00:01:29.32-00:01:30.17,00:03:16.16-00:03:17.41,00:04:32.21-00:04:33.21,00:06:13.19-00:06:16.62","5359-5410,11769-11844,16332-16392,22391-22597"
P03_02,What all does he wash,wash,"bin,bin,bin,side","00:03:57.47-00:04:07.85,00:04:07.67-00:04:15.83,00:04:24.94-00:04:27.49,00:06:50.62-00:06:54.62","14248-14871,14860-15349,15896-16049,24637-24877"
P03_02,What all does he wipe,wipe,"bin,bin,bin,bin","00:04:24.91-00:04:30.11,00:04:54.93-00:05:02.21,00:05:03.16-00:05:22.17,00:05:22.11-00:05:33.30","15894-16206,17695-18132,18189-19330,19326-19998"
P03_03,What all does he check,check,washing machine,00:00:19.75-00:00:21.17,1185-1270
P03_03,What all does he close,close,"bag,fridge,washing machine","00:00:12.85-00:00:15.58,00:00:15.77-00:00:16.73,00:00:29.27-00:00:30.27","771-934,946-1003,1756-1816"
P03_03,What all does he open,open,"bag,fridge,washing machine","00:00:03.34-00:00:04.09,00:00:04.44-00:00:05.69,00:00:18.12-00:00:18.94","200-245,266-341,1087-1136"
P03_03,What all does he pick-up,pick-up,"bag,clothes,bag,plate","00:00:00.99-00:00:03.25,00:00:50.50-00:00:51.82,00:01:03.59-00:01:04.92,00:01:06.07-00:01:06.97","59-195,3030-3109,3815-3895,3964-4018"
P03_03,What all does he place,place,plate,00:01:07.72-00:01:08.80,4063-4128
P03_03,What all does he press,press,"button,button","00:00:40.67-00:00:42.92,00:00:43.06-00:00:46.00","2440-2575,2583-2760"
P03_03,What all does he put,put,"lunch box,drink,bag,clothes","00:00:07.76-00:00:09.07,00:00:11.46-00:00:12.35,00:00:17.23-00:00:18.22,00:00:54.31-00:01:01.77","465-544,687-741,1033-1093,3258-3706"
P03_03,What all does he remove,remove,mat,00:00:20.13-00:00:22.62,1207-1357
P03_03,What all does he start,start,washing machine,00:00:46.41-00:00:47.22,2784-2833
P03_03,What all does he take,take,"lunch box,drink","00:00:06.54-00:00:07.29,00:00:09.73-00:00:11.47","392-437,583-688"
